node2001,Model name,AMD EPYC 7763 64-Core Processor
node2003,Cores per socket,64
node2003,Sockets,2
node2003,Model name,AMD EPYC 7763 64-Core Processor
node2002,Cores per socket,64
node2002,Sockets,2
node2002,Model name,AMD EPYC 7763 64-Core Processor
node2005,Cores per socket,64
node2005,Sockets,2
node2005,Model name,AMD EPYC 7763 64-Core Processor
node1902,Cores per socket,96
node1902,Sockets,2
node1902,Model name,AMD EPYC 9654 96-Core Processor
node1904,Cores per socket,96
node1904,Sockets,2
node1904,Model name,AMD EPYC 9654 96-Core Processor
node2004,Cores per socket,64
node2004,Sockets,2
node2004,Model name,AMD EPYC 7763 64-Core Processor
node200,Cores per socket,8
node200,Sockets,2
node200,Model name,IntelR XeonR CPU E5-2650 0 @ 2.00GHz
node1906,Cores per socket,96
node1906,Sockets,2
node1906,Model name,AMD EPYC 9654 96-Core Processor
node1903,Cores per socket,96
node1903,Sockets,2
node1903,Model name,AMD EPYC 9654 96-Core Processor
node2006,Cores per socket,32
node2006,Sockets,2
node2006,Model name,AMD EPYC 7452 32-Core Processor
node2009,Cores per socket,32
node2009,Sockets,2
node2009,Model name,AMD EPYC 7452 32-Core Processor
node2007,Cores per socket,32
node2007,Sockets,2
node2007,Model name,AMD EPYC 7452 32-Core Processor
node1914,Cores per socket,96
node1914,Sockets,2
node1914,Model name,AMD EPYC 9654 96-Core Processor
node2008,Cores per socket,32
node2008,Sockets,2
node2008,Model name,AMD EPYC 7452 32-Core Processor
node2011,Cores per socket,32
node2011,Sockets,2
node2011,Model name,AMD EPYC 7452 32-Core Processor
node2010,Cores per socket,32
node2010,Sockets,2
node2010,Model name,AMD EPYC 7452 32-Core Processor
node2016,Cores per socket,32
node2016,Sockets,2
node2016,Model name,AMD EPYC 7513 32-Core Processor
node201,Cores per socket,8
node201,Sockets,2
node201,Model name,IntelR XeonR CPU E5-2650 0 @ 2.00GHz
node1913,Cores per socket,96
node1913,Sockets,2
node1913,Model name,AMD EPYC 9654 96-Core Processor
node2021,Cores per socket,32
node2021,Sockets,2
node2021,Model name,AMD EPYC 7513 32-Core Processor
node202,Cores per socket,8
node202,Sockets,2
node202,Model name,IntelR XeonR CPU E5-2650 0 @ 2.00GHz
node2020,Cores per socket,32
node2020,Sockets,2
node2020,Model name,AMD EPYC 7513 32-Core Processor
node2022,Cores per socket,32
node2022,Sockets,2
node2022,Model name,AMD EPYC 7513 32-Core Processor
node2025,Cores per socket,32
node2025,Sockets,1
node2025,Model name,AMD EPYC 7513 32-Core Processor
node2027,Cores per socket,32
node2027,Sockets,1
node2027,Model name,AMD EPYC 7513 32-Core Processor
node2026,Cores per socket,32
node2026,Sockets,1
node2026,Model name,AMD EPYC 7513 32-Core Processor
node2024,Cores per socket,32
node2024,Sockets,1
node2024,Model name,AMD EPYC 7513 32-Core Processor
node203,Cores per socket,8
node203,Sockets,2
node203,Model name,IntelR XeonR CPU E5-2650 0 @ 2.00GHz
node2023,Cores per socket,32
node2023,Sockets,2
node2023,Model name,AMD EPYC 7513 32-Core Processor
node2019,Cores per socket,32
node2019,Sockets,2
node2019,Model name,AMD EPYC 7513 32-Core Processor
node205,Cores per socket,8
node205,Sockets,2
node205,Model name,IntelR XeonR CPU E5-2650 0 @ 2.00GHz
node2101,Cores per socket,64
node2101,Sockets,2
node2101,Model name,AMD EPYC 7763 64-Core Processor
node2103,Cores per socket,64
node2103,Sockets,2
node2103,Model name,AMD EPYC 7763 64-Core Processor
node2102,Cores per socket,64
node2102,Sockets,2
node2102,Model name,AMD EPYC 7763 64-Core Processor
node2100,Cores per socket,64
node2100,Sockets,2
node2100,Model name,AMD EPYC 7763 64-Core Processor
node210,Cores per socket,8
node210,Sockets,2
node210,Model name,IntelR XeonR CPU E5-2650 0 @ 2.00GHz
node207,Cores per socket,8
node207,Sockets,2
node207,Model name,IntelR XeonR CPU E5-2650 0 @ 2.00GHz
node2104,Cores per socket,64
node2104,Sockets,2
node2104,Model name,AMD EPYC 7763 64-Core Processor
node209,Cores per socket,8
node209,Sockets,2
node209,Model name,IntelR XeonR CPU E5-2650 0 @ 2.00GHz
node206,Cores per socket,8
node206,Sockets,2
node206,Model name,IntelR XeonR CPU E5-2650 0 @ 2.00GHz
node211,Cores per socket,8
node211,Sockets,2
node211,Model name,IntelR XeonR CPU E5-2650 0 @ 2.00GHz
node2106,Cores per socket,32
node2106,Sockets,2
node2106,Model name,AMD EPYC 7543 32-Core Processor
node2111,Cores per socket,32
node2111,Sockets,2
node2111,Model name,AMD EPYC 7543 32-Core Processor
node2112,Cores per socket,32
node2112,Sockets,2
node2112,Model name,AMD EPYC 7543 32-Core Processor
node2119,Cores per socket,64
node2119,Sockets,2
node2119,Model name,AMD EPYC 7763 64-Core Processor
node2105,Cores per socket,32
node2105,Sockets,2
node2105,Model name,AMD EPYC 7543 32-Core Processor
node2301,Cores per socket,64
node2301,Sockets,2
node2301,Model name,AMD EPYC 7763 64-Core Processor
node2303,Cores per socket,64
node2303,Sockets,2
node2303,Model name,AMD EPYC 7763 64-Core Processor
node2300,Cores per socket,64
node2300,Sockets,2
node2300,Model name,AMD EPYC 7763 64-Core Processor
node2302,Cores per socket,64
node2302,Sockets,2
node2302,Model name,AMD EPYC 7763 64-Core Processor
node2304,Cores per socket,64
node2304,Sockets,2
node2304,Model name,AMD EPYC 7763 64-Core Processor
node212,Cores per socket,8
node212,Sockets,2
node212,Model name,IntelR XeonR CPU E5-2650 0 @ 2.00GHz
node213,Cores per socket,8
node213,Sockets,2
node213,Model name,IntelR XeonR CPU E5-2650 0 @ 2.00GHz
node215,Cores per socket,8
node215,Sockets,2
node215,Model name,IntelR XeonR CPU E5-2650 0 @ 2.00GHz
node2305,Cores per socket,32
node2305,Sockets,2
node2305,Model name,AMD EPYC 7543 32-Core Processor
node2017,Cores per socket,32
node2017,Sockets,2
node2017,Model name,AMD EPYC 7513 32-Core Processor
node2018,Cores per socket,32
node2018,Sockets,2
node2018,Model name,AMD EPYC 7513 32-Core Processor
node2015,Cores per socket,32
node2015,Sockets,2
node2015,Model name,AMD EPYC 7513 32-Core Processor
node2107,Cores per socket,32
node2107,Sockets,2
node2107,Model name,AMD EPYC 7543 32-Core Processor
node2306,Cores per socket,32
node2306,Sockets,2
node2306,Model name,AMD EPYC 7543 32-Core Processor
node2108,Cores per socket,32
node2108,Sockets,2
node2108,Model name,AMD EPYC 7543 32-Core Processor
node2114,Cores per socket,32
node2114,Sockets,2
node2114,Model name,AMD EPYC 7543 32-Core Processor
node2307,Cores per socket,32
node2307,Sockets,2
node2307,Model name,AMD EPYC 7543 32-Core Processor
node2308,Cores per socket,32
node2308,Sockets,2
node2308,Model name,AMD EPYC 7543 32-Core Processor
node2115,Cores per socket,32
node2115,Sockets,2
node2115,Model name,AMD EPYC 7543 32-Core Processor
node2309,Cores per socket,32
node2309,Sockets,2
node2309,Model name,AMD EPYC 7543 32-Core Processor
node2310,Cores per socket,32
node2310,Sockets,2
node2310,Model name,AMD EPYC 7543 32-Core Processor
node2113,Cores per socket,32
node2113,Sockets,2
node2113,Model name,AMD EPYC 7543 32-Core Processor
node2311,Cores per socket,32
node2311,Sockets,2
node2311,Model name,AMD EPYC 7543 32-Core Processor
node2014,Cores per socket,32
node2014,Sockets,2
node2014,Model name,AMD EPYC 7513 32-Core Processor
node2313,Cores per socket,32
node2313,Sockets,2
node2313,Model name,AMD EPYC 7543 32-Core Processor
node2312,Cores per socket,32
node2312,Sockets,2
node2312,Model name,AMD EPYC 7543 32-Core Processor
node2314,Cores per socket,32
node2314,Sockets,2
node2314,Model name,AMD EPYC 7543 32-Core Processor
node2109,Cores per socket,32
node2109,Sockets,2
node2109,Model name,AMD EPYC 7543 32-Core Processor
node2110,Cores per socket,32
node2110,Sockets,2
node2110,Model name,AMD EPYC 7543 32-Core Processor
node2116,Cores per socket,32
node2116,Sockets,2
node2116,Model name,AMD EPYC 7543 32-Core Processor
node2117,Cores per socket,32
node2117,Sockets,2
node2117,Model name,AMD EPYC 7543 32-Core Processor
node2319,Cores per socket,64
node2319,Sockets,2
node2319,Model name,AMD EPYC 7763 64-Core Processor
node235,Cores per socket,12
node235,Sockets,2
node235,Model name,IntelR XeonR CPU E5-2670 v3 @ 2.30GHz
node236,Cores per socket,10
node236,Sockets,2
node236,Model name,IntelR XeonR CPU E5-2650 v3 @ 2.30GHz
node237,Cores per socket,10
node237,Sockets,2
node237,Model name,IntelR XeonR CPU E5-2650 v3 @ 2.30GHz
node2403,Cores per socket,32
node2403,Sockets,2
node2403,Model name,IntelR XeonR Gold 6338 CPU @ 2.00GHz
node238,Cores per socket,10
node238,Sockets,2
node238,Model name,IntelR XeonR CPU E5-2650 v3 @ 2.30GHz
node2118,Cores per socket,32
node2118,Sockets,2
node2118,Model name,AMD EPYC 7543 32-Core Processor
node240,Cores per socket,10
node240,Sockets,2
node240,Model name,IntelR XeonR CPU E5-2650 v3 @ 2.30GHz
node239,Cores per socket,10
node239,Sockets,2
node239,Model name,IntelR XeonR CPU E5-2650 v3 @ 2.30GHz
node2318,Cores per socket,32
node2318,Sockets,2
node2318,Model name,AMD EPYC 7543 32-Core Processor
node2404,Cores per socket,32
node2404,Sockets,2
node2404,Model name,AMD EPYC 7542 32-Core Processor
node241,Cores per socket,10
node241,Sockets,2
node241,Model name,IntelR XeonR CPU E5-2650 v3 @ 2.30GHz
node2406,Cores per socket,32
node2406,Sockets,2
node2406,Model name,AMD EPYC 7542 32-Core Processor
node2405,Cores per socket,32
node2405,Sockets,2
node2405,Model name,AMD EPYC 7542 32-Core Processor
node2415,Cores per socket,20
node2415,Sockets,2
node2415,Model name,IntelR XeonR Silver 4316 CPU @ 2.30GHz
node2407,Cores per socket,32
node2407,Sockets,2
node2407,Model name,AMD EPYC 7542 32-Core Processor
node2414,Cores per socket,20
node2414,Sockets,2
node2414,Model name,IntelR XeonR Silver 4316 CPU @ 2.30GHz
node2316,Cores per socket,32
node2316,Sockets,2
node2316,Model name,AMD EPYC 7543 32-Core Processor
node2416,Cores per socket,20
node2416,Sockets,2
node2416,Model name,IntelR XeonR Silver 4316 CPU @ 2.30GHz
node2315,Cores per socket,32
node2315,Sockets,2
node2315,Model name,AMD EPYC 7543 32-Core Processor
node2417,Cores per socket,20
node2417,Sockets,2
node2417,Model name,IntelR XeonR Silver 4316 CPU @ 2.30GHz
node2418,Cores per socket,20
node2418,Sockets,2
node2418,Model name,IntelR XeonR Silver 4316 CPU @ 2.30GHz
node2412,Cores per socket,32
node2412,Sockets,2
node2412,Model name,AMD EPYC 7452 32-Core Processor
node2413,Cores per socket,32
node2413,Sockets,2
node2413,Model name,AMD EPYC 7452 32-Core Processor
node242,Cores per socket,10
node242,Sockets,2
node242,Model name,IntelR XeonR CPU E5-2650 v3 @ 2.30GHz
node2317,Cores per socket,32
node2317,Sockets,2
node2317,Model name,AMD EPYC 7543 32-Core Processor
node2419,Cores per socket,32
node2419,Sockets,1
node2419,Model name,AMD EPYC 7513 32-Core Processor
node2420,Cores per socket,32
node2420,Sockets,1
node2420,Model name,AMD EPYC 7513 32-Core Processor
node2409,Cores per socket,32
node2409,Sockets,2
node2409,Model name,AMD EPYC 7542 32-Core Processor
node2421,Cores per socket,32
node2421,Sockets,1
node2421,Model name,AMD EPYC 7513 32-Core Processor
node2423,Cores per socket,32
node2423,Sockets,2
node2423,Model name,AMD EPYC 7513 32-Core Processor
node2422,Cores per socket,32
node2422,Sockets,1
node2422,Model name,AMD EPYC 7513 32-Core Processor
node2431,Cores per socket,32
node2431,Sockets,2
node2431,Model name,AMD EPYC 7513 32-Core Processor
node2430,Cores per socket,32
node2430,Sockets,2
node2430,Model name,AMD EPYC 7513 32-Core Processor
node2432,Cores per socket,32
node2432,Sockets,2
node2432,Model name,AMD EPYC 7513 32-Core Processor
node2408,Cores per socket,32
node2408,Sockets,2
node2408,Model name,AMD EPYC 7542 32-Core Processor
node2424,Cores per socket,32
node2424,Sockets,2
node2424,Model name,AMD EPYC 7513 32-Core Processor
node2410,Cores per socket,32
node2410,Sockets,2
node2410,Model name,AMD EPYC 7542 32-Core Processor
node2426,Cores per socket,32
node2426,Sockets,2
node2426,Model name,AMD EPYC 7513 32-Core Processor
node2429,Cores per socket,32
node2429,Sockets,2
node2429,Model name,AMD EPYC 7513 32-Core Processor
node2425,Cores per socket,32
node2425,Sockets,2
node2425,Model name,AMD EPYC 7513 32-Core Processor
node2427,Cores per socket,32
node2427,Sockets,2
node2427,Model name,AMD EPYC 7513 32-Core Processor
node1916,Cores per socket,96
node1916,Sockets,2
node1916,Model name,AMD EPYC 9654 96-Core Processor
node2436,Cores per socket,32
node2436,Sockets,2
node2436,Model name,INTELR XEONR PLATINUM 8562Y+
node2428,Cores per socket,32
node2428,Sockets,2
node2428,Model name,AMD EPYC 7513 32-Core Processor
node2411,Cores per socket,32
node2411,Sockets,2
node2411,Model name,AMD EPYC 7542 32-Core Processor
node243,Cores per socket,10
node243,Sockets,2
node243,Model name,IntelR XeonR CPU E5-2650 v3 @ 2.30GHz
node2435,Cores per socket,32
node2435,Sockets,2
node2435,Model name,INTELR XEONR PLATINUM 8562Y+
node246,Cores per socket,10
node246,Sockets,2
node246,Model name,IntelR XeonR CPU E5-2650 v3 @ 2.30GHz
node245,Cores per socket,10
node245,Sockets,2
node245,Model name,IntelR XeonR CPU E5-2650 v3 @ 2.30GHz
node2433,Cores per socket,60
node2433,Sockets,2
node2433,Model name,INTELR XEONR PLATINUM 8580
node247,Cores per socket,10
node247,Sockets,2
node247,Model name,IntelR XeonR CPU E5-2650 v3 @ 2.30GHz
node250,Cores per socket,10
node250,Sockets,2
node250,Model name,IntelR XeonR CPU E5-2650 v3 @ 2.30GHz
node2434,Cores per socket,60
node2434,Sockets,2
node2434,Model name,INTELR XEONR PLATINUM 8580
node248,Cores per socket,10
node248,Sockets,2
node248,Model name,IntelR XeonR CPU E5-2650 v3 @ 2.30GHz
node244,Cores per socket,10
node244,Sockets,2
node244,Model name,IntelR XeonR CPU E5-2650 v3 @ 2.30GHz
node249,Cores per socket,10
node249,Sockets,2
node249,Model name,IntelR XeonR CPU E5-2650 v3 @ 2.30GHz
node2500,Cores per socket,60
node2500,Sockets,2
node2500,Model name,INTELR XEONR PLATINUM 8580
node2501,Cores per socket,60
node2501,Sockets,2
node2501,Model name,INTELR XEONR PLATINUM 8580
node2502,Cores per socket,48
node2502,Sockets,2
node2502,Model name,AMD EPYC 9474F 48-Core Processor
node251,Cores per socket,10
node251,Sockets,2
node251,Model name,IntelR XeonR CPU E5-2650 v3 @ 2.30GHz
node2507,Cores per socket,48
node2507,Sockets,2
node2507,Model name,AMD EPYC 9474F 48-Core Processor
node2510,Cores per socket,48
node2510,Sockets,2
node2510,Model name,AMD EPYC 9474F 48-Core Processor
node2506,Cores per socket,48
node2506,Sockets,2
node2506,Model name,AMD EPYC 9474F 48-Core Processor
node2508,Cores per socket,48
node2508,Sockets,2
node2508,Model name,AMD EPYC 9474F 48-Core Processor
node2511,Cores per socket,48
node2511,Sockets,2
node2511,Model name,AMD EPYC 9474F 48-Core Processor
node2512,Cores per socket,48
node2512,Sockets,2
node2512,Model name,AMD EPYC 9474F 48-Core Processor
node2509,Cores per socket,48
node2509,Sockets,2
node2509,Model name,AMD EPYC 9474F 48-Core Processor
node2503,Cores per socket,48
node2503,Sockets,2
node2503,Model name,AMD EPYC 9474F 48-Core Processor
node2504,Cores per socket,48
node2504,Sockets,2
node2504,Model name,AMD EPYC 9474F 48-Core Processor
node2013,Cores per socket,32
node2013,Sockets,2
node2013,Model name,AMD EPYC 7513 32-Core Processor
node2513,Cores per socket,48
node2513,Sockets,2
node2513,Model name,AMD EPYC 9474F 48-Core Processor
node2514,Cores per socket,64
node2514,Sockets,2
node2514,Model name,AMD EPYC 9554 64-Core Processor
node2505,Cores per socket,48
node2505,Sockets,2
node2505,Model name,AMD EPYC 9474F 48-Core Processor
node2518,Cores per socket,32
node2518,Sockets,2
node2518,Model name,IntelR XeonR Gold 6448Y
node2519,Cores per socket,32
node2519,Sockets,2
node2519,Model name,AMD EPYC 7513 32-Core Processor
node252,Cores per socket,10
node252,Sockets,2
node252,Model name,IntelR XeonR CPU E5-2650 v3 @ 2.30GHz
node2515,Cores per socket,32
node2515,Sockets,2
node2515,Model name,IntelR XeonR Gold 6448Y
node2520,Cores per socket,32
node2520,Sockets,2
node2520,Model name,AMD EPYC 7513 32-Core Processor
node2521,Cores per socket,32
node2521,Sockets,2
node2521,Model name,AMD EPYC 7513 32-Core Processor
node254,Cores per socket,10
node254,Sockets,2
node254,Model name,IntelR XeonR CPU E5-2650 v3 @ 2.30GHz
node2524,Cores per socket,48
node2524,Sockets,2
node2524,Model name,AMD EPYC 9474F 48-Core Processor
node2522,Cores per socket,32
node2522,Sockets,2
node2522,Model name,AMD EPYC 7513 32-Core Processor
node253,Cores per socket,10
node253,Sockets,2
node253,Model name,IntelR XeonR CPU E5-2650 v3 @ 2.30GHz
node255,Cores per socket,10
node255,Sockets,2
node255,Model name,IntelR XeonR CPU E5-2650 v3 @ 2.30GHz
node2525,Cores per socket,48
node2525,Sockets,2
node2525,Model name,AMD EPYC 9474F 48-Core Processor
node256,Cores per socket,10
node256,Sockets,2
node256,Model name,IntelR XeonR CPU E5-2650 v3 @ 2.30GHz
node2523,Cores per socket,48
node2523,Sockets,2
node2523,Model name,AMD EPYC 9474F 48-Core Processor
node260,Cores per socket,10
node260,Sockets,2
node260,Model name,IntelR XeonR CPU E5-2650 v3 @ 2.30GHz
node259,Cores per socket,10
node259,Sockets,2
node259,Model name,IntelR XeonR CPU E5-2650 v3 @ 2.30GHz
node258,Cores per socket,10
node258,Sockets,2
node258,Model name,IntelR XeonR CPU E5-2650 v3 @ 2.30GHz
node257,Cores per socket,10
node257,Sockets,2
node257,Model name,IntelR XeonR CPU E5-2650 v3 @ 2.30GHz
node2602,Cores per socket,32
node2602,Sockets,2
node2602,Model name,AMD EPYC 7513 32-Core Processor
node2600,Cores per socket,32
node2600,Sockets,2
node2600,Model name,AMD EPYC 7513 32-Core Processor
node2601,Cores per socket,32
node2601,Sockets,2
node2601,Model name,AMD EPYC 7513 32-Core Processor
node2603,Cores per socket,32
node2603,Sockets,2
node2603,Model name,AMD EPYC 7513 32-Core Processor
node261,Cores per socket,10
node261,Sockets,2
node261,Model name,IntelR XeonR CPU E5-2650 v3 @ 2.30GHz
node2606,Cores per socket,32
node2606,Sockets,2
node2606,Model name,AMD EPYC 7513 32-Core Processor
node2604,Cores per socket,32
node2604,Sockets,2
node2604,Model name,AMD EPYC 7513 32-Core Processor
node262,Cores per socket,10
node262,Sockets,2
node262,Model name,IntelR XeonR CPU E5-2650 v3 @ 2.30GHz
node2612,Cores per socket,32
node2612,Sockets,2
node2612,Model name,AMD EPYC 7513 32-Core Processor
node2607,Cores per socket,32
node2607,Sockets,2
node2607,Model name,AMD EPYC 7513 32-Core Processor
node2614,Cores per socket,32
node2614,Sockets,2
node2614,Model name,AMD EPYC 7513 32-Core Processor
node2620,Cores per socket,32
node2620,Sockets,2
node2620,Model name,AMD EPYC 7513 32-Core Processor
node2615,Cores per socket,32
node2615,Sockets,2
node2615,Model name,AMD EPYC 7513 32-Core Processor
node2613,Cores per socket,32
node2613,Sockets,2
node2613,Model name,AMD EPYC 7513 32-Core Processor
node2622,Cores per socket,32
node2622,Sockets,2
node2622,Model name,AMD EPYC 7513 32-Core Processor
node263,Cores per socket,10
node263,Sockets,2
node263,Model name,IntelR XeonR CPU E5-2650 v3 @ 2.30GHz
node2641,Cores per socket,32
node2641,Sockets,2
node2641,Model name,IntelR XeonR Platinum 8462Y+
node2629,Cores per socket,32
node2629,Sockets,2
node2629,Model name,AMD EPYC 7513 32-Core Processor
node2634,Cores per socket,32
node2634,Sockets,2
node2634,Model name,AMD EPYC 7513 32-Core Processor
node2635,Cores per socket,32
node2635,Sockets,2
node2635,Model name,AMD EPYC 7513 32-Core Processor
node264,Cores per socket,10
node264,Sockets,2
node264,Model name,IntelR XeonR CPU E5-2650 v3 @ 2.30GHz
node2626,Cores per socket,32
node2626,Sockets,2
node2626,Model name,AMD EPYC 7513 32-Core Processor
node2638,Cores per socket,32
node2638,Sockets,2
node2638,Model name,AMD EPYC 7513 32-Core Processor
node2636,Cores per socket,32
node2636,Sockets,2
node2636,Model name,AMD EPYC 7513 32-Core Processor
node2637,Cores per socket,32
node2637,Sockets,2
node2637,Model name,AMD EPYC 7513 32-Core Processor
node2609,Cores per socket,32
node2609,Sockets,2
node2609,Model name,AMD EPYC 7513 32-Core Processor
node2618,Cores per socket,32
node2618,Sockets,2
node2618,Model name,AMD EPYC 7513 32-Core Processor
node2619,Cores per socket,32
node2619,Sockets,2
node2619,Model name,AMD EPYC 7513 32-Core Processor
node2616,Cores per socket,32
node2616,Sockets,2
node2616,Model name,AMD EPYC 7513 32-Core Processor
node2639,Cores per socket,32
node2639,Sockets,2
node2639,Model name,AMD EPYC 7513 32-Core Processor
node2642,Cores per socket,32
node2642,Sockets,2
node2642,Model name,IntelR XeonR Platinum 8462Y+
node2617,Cores per socket,32
node2617,Sockets,2
node2617,Model name,AMD EPYC 7513 32-Core Processor
node2643,Cores per socket,32
node2643,Sockets,2
node2643,Model name,INTELR XEONR PLATINUM 8562Y+
node2624,Cores per socket,32
node2624,Sockets,2
node2624,Model name,AMD EPYC 7513 32-Core Processor
node2623,Cores per socket,32
node2623,Sockets,2
node2623,Model name,AMD EPYC 7513 32-Core Processor
node2625,Cores per socket,32
node2625,Sockets,2
node2625,Model name,AMD EPYC 7513 32-Core Processor
node2644,Cores per socket,32
node2644,Sockets,2
node2644,Model name,INTELR XEONR PLATINUM 8562Y+
node265,Cores per socket,10
node265,Sockets,2
node265,Model name,IntelR XeonR CPU E5-2650 v3 @ 2.30GHz
node2627,Cores per socket,32
node2627,Sockets,2
node2627,Model name,AMD EPYC 7513 32-Core Processor
node2012,Cores per socket,32
node2012,Sockets,2
node2012,Model name,AMD EPYC 7513 32-Core Processor
node266,Cores per socket,10
node266,Sockets,2
node266,Model name,IntelR XeonR CPU E5-2650 v3 @ 2.30GHz
node2703,Cores per socket,32
node2703,Sockets,2
node2703,Model name,IntelR XeonR Platinum 8462Y+
node2702,Cores per socket,32
node2702,Sockets,2
node2702,Model name,IntelR XeonR Platinum 8462Y+
node267,Cores per socket,10
node267,Sockets,2
node267,Model name,IntelR XeonR CPU E5-2650 v3 @ 2.30GHz
node270,Cores per socket,10
node270,Sockets,2
node270,Model name,IntelR XeonR CPU E5-2650 v3 @ 2.30GHz
node269,Cores per socket,10
node269,Sockets,2
node269,Model name,IntelR XeonR CPU E5-2650 v3 @ 2.30GHz
node271,Cores per socket,10
node271,Sockets,2
node271,Model name,IntelR XeonR CPU E5-2650 v3 @ 2.30GHz
node272,Cores per socket,10
node272,Sockets,2
node272,Model name,IntelR XeonR CPU E5-2650 v3 @ 2.30GHz
node273,Cores per socket,10
node273,Sockets,2
node273,Model name,IntelR XeonR CPU E5-2650 v3 @ 2.30GHz
node2704,Cores per socket,32
node2704,Sockets,2
node2704,Model name,AMD EPYC 9384X 32-Core Processor
node2705,Cores per socket,32
node2705,Sockets,2
node2705,Model name,AMD EPYC 9384X 32-Core Processor
node276,Cores per socket,10
node276,Sockets,2
node276,Model name,IntelR XeonR CPU E5-2650 v3 @ 2.30GHz
node2803,Cores per socket,32
node2803,Sockets,2
node2803,Model name,IntelR XeonR Platinum 8462Y+
node2802,Cores per socket,32
node2802,Sockets,2
node2802,Model name,IntelR XeonR Platinum 8462Y+
node268,Cores per socket,10
node268,Sockets,2
node268,Model name,IntelR XeonR CPU E5-2650 v3 @ 2.30GHz
node2611,Cores per socket,32
node2611,Sockets,2
node2611,Model name,AMD EPYC 7513 32-Core Processor
node2804,Cores per socket,32
node2804,Sockets,2
node2804,Model name,INTELR XEONR PLATINUM 8562Y+
node2810,Cores per socket,48
node2810,Sockets,2
node2810,Model name,AMD EPYC 9474F 48-Core Processor
node289,Cores per socket,10
node289,Sockets,2
node289,Model name,IntelR XeonR CPU E5-2650 v3 @ 2.30GHz
node2809,Cores per socket,48
node2809,Sockets,2
node2809,Model name,AMD EPYC 9474F 48-Core Processor
node2805,Cores per socket,28
node2805,Sockets,2
node2805,Model name,IntelR XeonR Gold 5420+
node2806,Cores per socket,28
node2806,Sockets,2
node2806,Model name,IntelR XeonR Gold 5420+
node290,Cores per socket,10
node290,Sockets,2
node290,Model name,IntelR XeonR CPU E5-2650 v3 @ 2.30GHz
node2807,Cores per socket,28
node2807,Sockets,2
node2807,Model name,IntelR XeonR Gold 5420+
node2808,Cores per socket,28
node2808,Sockets,2
node2808,Model name,IntelR XeonR Gold 5420+
node2902,Cores per socket,48
node2902,Sockets,2
node2902,Model name,INTELR XEONR PLATINUM 8568Y+
node2903,Cores per socket,32
node2903,Sockets,2
node2903,Model name,INTELR XEONR PLATINUM 8562Y+
node2904,Cores per socket,32
node2904,Sockets,2
node2904,Model name,IntelR XeonR Platinum 8462Y+
node2900,Cores per socket,56
node2900,Sockets,2
node2900,Model name,IntelR XeonR Platinum 8480+
node2905,Cores per socket,32
node2905,Sockets,2
node2905,Model name,IntelR XeonR Platinum 8462Y+
node2906,Cores per socket,32
node2906,Sockets,2
node2906,Model name,IntelR XeonR Platinum 8462Y+
node2901,Cores per socket,56
node2901,Sockets,2
node2901,Model name,IntelR XeonR Platinum 8480+
node2630,Cores per socket,32
node2630,Sockets,2
node2630,Model name,AMD EPYC 7513 32-Core Processor
node291,Cores per socket,10
node291,Sockets,2
node291,Model name,IntelR XeonR CPU E5-2650 v3 @ 2.30GHz
node310,Cores per socket,10
node310,Sockets,2
node310,Model name,IntelR XeonR CPU E5-2660 v3 @ 2.60GHz
node294,Cores per socket,10
node294,Sockets,2
node294,Model name,IntelR XeonR CPU E5-2650 v3 @ 2.30GHz
node309,Cores per socket,10
node309,Sockets,2
node309,Model name,IntelR XeonR CPU E5-2660 v3 @ 2.60GHz
node293,Cores per socket,10
node293,Sockets,2
node293,Model name,IntelR XeonR CPU E5-2650 v3 @ 2.30GHz
node292,Cores per socket,10
node292,Sockets,2
node292,Model name,IntelR XeonR CPU E5-2650 v3 @ 2.30GHz
node295,Cores per socket,10
node295,Sockets,2
node295,Model name,IntelR XeonR CPU E5-2650 v3 @ 2.30GHz
node311,Cores per socket,10
node311,Sockets,2
node311,Model name,IntelR XeonR CPU E5-2660 v3 @ 2.60GHz
node312,Cores per socket,10
node312,Sockets,2
node312,Model name,IntelR XeonR CPU E5-2660 v3 @ 2.60GHz
node313,Cores per socket,10
node313,Sockets,2
node313,Model name,IntelR XeonR CPU E5-2660 v3 @ 2.60GHz
node314,Cores per socket,10
node314,Sockets,2
node314,Model name,IntelR XeonR CPU E5-2660 v3 @ 2.60GHz
node315,Cores per socket,10
node315,Sockets,2
node315,Model name,IntelR XeonR CPU E5-2660 v3 @ 2.60GHz
node320,Cores per socket,10
node320,Sockets,2
node320,Model name,IntelR XeonR CPU E5-2660 v3 @ 2.60GHz
node319,Cores per socket,10
node319,Sockets,2
node319,Model name,IntelR XeonR CPU E5-2660 v3 @ 2.60GHz
node321,Cores per socket,12
node321,Sockets,2
node321,Model name,IntelR XeonR CPU E5-2680 v3 @ 2.50GHz
node316,Cores per socket,10
node316,Sockets,2
node316,Model name,IntelR XeonR CPU E5-2660 v3 @ 2.60GHz
node318,Cores per socket,10
node318,Sockets,2
node318,Model name,IntelR XeonR CPU E5-2660 v3 @ 2.60GHz
node322,Cores per socket,12
node322,Sockets,2
node322,Model name,IntelR XeonR CPU E5-2680 v3 @ 2.50GHz
node323,Cores per socket,12
node323,Sockets,2
node323,Model name,IntelR XeonR CPU E5-2680 v3 @ 2.50GHz
node324,Cores per socket,12
