PARTITION|NODELIST|CPUS|MEMORY|GRES|STATE|AVAIL_FEATURES
mit_normal_gpu|node3508|64|1022859|gpu:l40s:4(S:0-1)|idle|node3508,rocky8
mit_normal_gpu|node3509|64|1022859|gpu:l40s:4(S:0-1)|idle|node3509,rocky8
mit_normal_gpu|node3510|64|1022859|gpu:l40s:4(S:0-1)|idle|node3510,rocky8
mit_normal_gpu|node3511|64|1022859|gpu:l40s:4(S:0-1)|idle|node3511,rocky8
mit_normal_gpu_h200|node2434|120|2055009|gpu:h200:8(S:0-1)|mixed-|node2434,rocky8
mit_normal_gpu_h200|node3101|240|2055009|gpu:h200:8(S:0-1)|mixed-|node3101,rocky8
mit_normal_gpu_h200|node3200|120|2055009|gpu:h200:8(S:0-1)|reserved|node3200,rocky8
mit_normal_gpu_h200|node3201|120|2055009|gpu:h200:8(S:0-1)|reserved|node3201,rocky8
mit_normal_gpu_h200|node3300|120|2055009|gpu:h200:8(S:0-1)|reserved|node3300,rocky8
mit_normal_gpu_h200|node3400|120|2055009|gpu:h200:8(S:0-1)|reserved|node3400,rocky8
mit_normal_gpu_h200|node2433|120|2055009|gpu:h200:8(S:0-1)|mixed|node2433,rocky8
mit_normal_gpu_h200|node3000|120|2055009|gpu:h200:8(S:0-1)|mixed|node3000,rocky8
mit_normal_gpu_h200|node3100|240|2055009|gpu:h200:8(S:0-1)|mixed|node3100,rocky8
mit_normal_gpu_h200|node3301|240|2055009|gpu:h200:8(S:0-1)|mixed|node3301,rocky8
mit_normal_gpu_h200|node3401|240|2055521|gpu:h200:8(S:0-1)|mixed|node3401,rocky8
mit_normal_gpu_h200|node4100|240|2055521|gpu:h200:8(S:0-1)|mixed|node4100,rocky8
mit_quicktest|node1613|96|377765|(null)|completing|node1613,rocky8
mit_quicktest|node1600|96|377765|(null)|mixed|node1600,rocky8
mit_quicktest|node1607|96|377765|(null)|mixed|node1607,rocky8
mit_quicktest|node1608|96|377765|(null)|mixed|node1608,rocky8
mit_quicktest|node1609|96|377765|(null)|mixed|node1609,rocky8
mit_quicktest|node1610|96|377765|(null)|mixed|node1610,rocky8
mit_quicktest|node1611|96|377765|(null)|mixed|node1611,rocky8
mit_quicktest|node1612|96|377765|(null)|mixed|node1612,rocky8
mit_quicktest|node1615|96|377765|(null)|mixed|node1615,rocky8
mit_quicktest|node1616|96|377765|(null)|mixed|node1616,rocky8
mit_quicktest|node1618|96|377765|(null)|mixed|node1618,rocky8
mit_quicktest|node1619|96|377765|(null)|mixed|node1619,rocky8
mit_quicktest|node1620|192|1538936|(null)|mixed|node1620,rocky8
mit_quicktest|node1621|192|1538936|(null)|mixed|node1621,rocky8,r9a-c03
mit_quicktest|node1622|192|1538854|(null)|mixed|node1622,rocky8,r9a-c03
mit_quicktest|node1623|192|1538854|(null)|mixed|node1623,rocky8
mit_quicktest|node1624|192|1538854|(null)|mixed|node1624,rocky8
mit_quicktest|node1625|192|1538854|(null)|mixed|node1625,rocky8
mit_quicktest|node1601|96|377765|(null)|allocated|node1601,rocky8
mit_quicktest|node1602|96|377765|(null)|allocated|node1602,rocky8
mit_quicktest|node1603|96|377765|(null)|allocated|node1603,rocky8
mit_quicktest|node1604|96|377765|(null)|allocated|node1604,rocky8
mit_quicktest|node1605|96|377765|(null)|allocated|node1605,rocky8
mit_quicktest|node1606|96|377765|(null)|allocated|node1606,rocky8
mit_quicktest|node1614|96|377765|(null)|allocated|node1614,rocky8
mit_quicktest|node1617|96|377765|(null)|allocated|node1617,rocky8
mit_preemptable|node3906|192|1023428|gpu:a100:7(S:2-3,6-7,10-11,14-15)|inval|node3906,rocky8
mit_preemptable|node2703|128|2055056|gpu:h100:4|completing|node2703,rocky8
mit_preemptable|node1702|128|2055056|gpu:h100:4|mixed-|node1702,rocky8
mit_preemptable|node1703|128|2055056|gpu:h100:4|mixed-|node1703,rocky8
mit_preemptable|node1802|128|2055056|gpu:h100:4|mixed-|node1802,rocky8
mit_preemptable|node1803|128|2055056|gpu:h100:4|mixed-|node1803,rocky8
mit_preemptable|node1908|192|378039|(null)|mixed-|node1908,rocky8
mit_preemptable|node1910|192|378039|(null)|mixed-|node1910,rocky8
mit_preemptable|node1911|192|378039|(null)|mixed-|node1911,rocky8
mit_preemptable|node2434|120|2055009|gpu:h200:8(S:0-1)|mixed-|node2434,rocky8
mit_preemptable|node2435|64|2055058|gpu:h100:4|mixed-|node2435,rocky8
mit_preemptable|node2641|64|1023121|gpu:h100:4|mixed-|node2641,rocky8
mit_preemptable|node2702|128|2055056|gpu:h100:4|mixed-|node2702,rocky8
mit_preemptable|node2802|128|2055056|gpu:h100:4|mixed-|node2802,rocky8
mit_preemptable|node2803|128|2055056|gpu:h100:4|mixed-|node2803,rocky8
mit_preemptable|node2900|224|2055024|gpu:h100:8|mixed-|node2900,rocky8
mit_preemptable|node3101|240|2055009|gpu:h200:8(S:0-1)|mixed-|node3101,rocky8
mit_preemptable|node3409|96|1023099|gpu:h100:8(S:0-1)|mixed-|node3409,rocky8
mit_preemptable|node3614|96|1023129|gpu:h100:4(S:0-1)|mixed-|node3614,rocky8
mit_preemptable|node3804|256|2055360|gpu:a100:8(S:2-3,6-7,10-11,14-15)|mixed-|node3804,rocky8
mit_preemptable|node3805|256|1023425|gpu:a100:8(S:2-3,6-7,10-11,14-15)|mixed-|node3805,rocky8
mit_preemptable|node3806|256|2055360|gpu:a100:8(S:2-3,6-7,10-11,14-15)|mixed-|node3806,rocky8
mit_preemptable|node3807|192|1023428|gpu:a100:8(S:2-3,6-7,10-11,14-15)|mixed-|node3807,rocky8
mit_preemptable|node3808|192|1023428|gpu:a100:8(S:2-3,6-7,10-11,14-15)|mixed-|node3808,rocky8
mit_preemptable|node3809|256|1023425|gpu:a100:8(S:2-3,6-7,10-11,14-15)|mixed-|node3809,rocky8
mit_preemptable|node3810|192|1023428|gpu:a100:8(S:2-3,6-7,10-11,14-15)|mixed-|node3810,rocky8
mit_preemptable|node3811|192|1023428|gpu:a100:8(S:2-3,6-7,10-11,14-15)|mixed-|node3811,rocky8
mit_preemptable|node3903|128|1023465|gpu:a100:6(S:0-7)|mixed-|node3903,rocky8
mit_preemptable|node3904|192|1023428|gpu:a100:8(S:2-3,6-7,10-11,14-15)|mixed-|node3904,rocky8
mit_preemptable|node3905|192|1023428|gpu:a100:8(S:2-3,6-7,10-11,14-15)|mixed-|node3905,rocky8
mit_preemptable|node3907|192|1023428|gpu:a100:8(S:2-3,6-7,10-11,14-15)|mixed-|node3907,rocky8
mit_preemptable|node3909|192|1023672|gpu:a100:8(S:2-3,6-7,10-11,14-15)|mixed-|node3909,rocky8
mit_preemptable|node3910|192|1023428|gpu:a100:8(S:2-3,6-7,10-11,14-15)|mixed-|node3910,rocky8
mit_preemptable|node3911|192|1023428|gpu:a100:8(S:2-3,6-7,10-11,14-15)|mixed-|node3911,rocky8
mit_preemptable|node4000|256|1023294|gpu:a100:8(S:2-3,6-7,10-11,14-15)|mixed-|node4000,rocky8
mit_preemptable|node4001|256|1023297|gpu:a100:8(S:2-3,6-7,10-11,14-15)|mixed-|node4001,rocky8
mit_preemptable|node4002|96|1538451|gpu:h200:4(S:0-7)|mixed-|node4002,rocky8
mit_preemptable|node4109|96|1023099|gpu:h100:8(S:0-1)|mixed-|node4109,rocky8
mit_preemptable|node5005|128|2055020|gpu:rtx_pro_6000:8(S:0-1)|mixed-|node5005,rocky8
mit_preemptable|node5102|64|1023119|gpu:h200:4(S:0)|mixed-|node5102,rocky8
mit_preemptable|node2807|56|248982|(null)|planned|node2807,rocky8
mit_preemptable|node3908|192|1023443|gpu:a100:8(S:0-15)|planned|node3908,rocky8
mit_preemptable|node1916|192|378039|(null)|drained*|node1916,rocky8
mit_preemptable|node2906|64|1022858|gpu:h100:4(S:0-1)|drained*|node2906,rocky8
mit_preemptable|node1613|96|377765|(null)|completing|node1613,rocky8
mit_preemptable|node2904|64|1023121|gpu:h100:4|completing|node2904,rocky8
mit_preemptable|node1413|64|378098|(null)|drained|node1413,rocky8
mit_preemptable|node1427|64|378100|(null)|drained|node1427,rocky8
mit_preemptable|node2640|64|1023121|gpu:h100:4|drained|node2640,rocky8
mit_preemptable|node4104|64|1022859|gpu:l40s:4(S:0-1)|drained|node4104,rocky8
mit_preemptable|node3200|120|2055009|gpu:h200:8(S:0-1)|reserved|node3200,rocky8
mit_preemptable|node3201|120|2055009|gpu:h200:8(S:0-1)|reserved|node3201,rocky8
mit_preemptable|node3300|120|2055009|gpu:h200:8(S:0-1)|reserved|node3300,rocky8
mit_preemptable|node3400|120|2055009|gpu:h200:8(S:0-1)|reserved|node3400,rocky8
mit_preemptable|node1405|64|378100|(null)|mixed|node1405,rocky8
mit_preemptable|node1410|64|377840|(null)|mixed|node1410,rocky8
mit_preemptable|node1411|64|378098|(null)|mixed|node1411,rocky8
mit_preemptable|node1428|64|378100|(null)|mixed|node1428,rocky8
mit_preemptable|node1429|64|378100|(null)|mixed|node1429,rocky8
mit_preemptable|node1430|64|378100|(null)|mixed|node1430,rocky8
mit_preemptable|node1442|64|378098|(null)|mixed|node1442,rocky8
mit_preemptable|node1447|64|378098|(null)|mixed|node1447,rocky8
mit_preemptable|node1449|64|378100|(null)|mixed|node1449,rocky8
mit_preemptable|node1450|64|378100|(null)|mixed|node1450,rocky8
mit_preemptable|node1452|64|378100|(null)|mixed|node1452,rocky8
mit_preemptable|node1453|64|378100|(null)|mixed|node1453,rocky8
mit_preemptable|node1454|64|378100|(null)|mixed|node1454,rocky8
mit_preemptable|node1455|64|378100|(null)|mixed|node1455,rocky8
mit_preemptable|node1457|64|378100|(null)|mixed|node1457,rocky8
mit_preemptable|node1458|64|378098|(null)|mixed|node1458,rocky8
mit_preemptable|node1463|128|507118|gpu:a100:4(S:2-3,6-7,10-11,14-15)|mixed|node1463,rocky8
mit_preemptable|node1600|96|377765|(null)|mixed|node1600,rocky8
mit_preemptable|node1607|96|377765|(null)|mixed|node1607,rocky8
mit_preemptable|node1608|96|377765|(null)|mixed|node1608,rocky8
mit_preemptable|node1609|96|377765|(null)|mixed|node1609,rocky8
mit_preemptable|node1610|96|377765|(null)|mixed|node1610,rocky8
mit_preemptable|node1611|96|377765|(null)|mixed|node1611,rocky8
mit_preemptable|node1612|96|377765|(null)|mixed|node1612,rocky8
mit_preemptable|node1615|96|377765|(null)|mixed|node1615,rocky8
mit_preemptable|node1616|96|377765|(null)|mixed|node1616,rocky8
mit_preemptable|node1618|96|377765|(null)|mixed|node1618,rocky8
mit_preemptable|node1619|96|377765|(null)|mixed|node1619,rocky8
mit_preemptable|node1620|192|1538936|(null)|mixed|node1620,rocky8
mit_preemptable|node1621|192|1538936|(null)|mixed|node1621,rocky8,r9a-c03
mit_preemptable|node1622|192|1538854|(null)|mixed|node1622,rocky8,r9a-c03
mit_preemptable|node1623|192|1538854|(null)|mixed|node1623,rocky8
mit_preemptable|node1624|192|1538854|(null)|mixed|node1624,rocky8
mit_preemptable|node1625|192|1538854|(null)|mixed|node1625,rocky8
mit_preemptable|node1626|96|378031|(null)|mixed|node1626,rocky8
mit_preemptable|node1627|96|378031|(null)|mixed|node1627,rocky8
mit_preemptable|node1628|96|378031|(null)|mixed|node1628,rocky8
mit_preemptable|node1631|96|378031|(null)|mixed|node1631,rocky8
mit_preemptable|node1633|64|1023122|gpu:l40s:4|mixed|node1633,rocky8
mit_preemptable|node1634|64|1022859|gpu:l40s:4(S:0-1)|mixed|node1634,rocky8
mit_preemptable|node1704|64|378058|gpu:l40s:2|mixed|node1704,rocky8
mit_preemptable|node1705|64|378058|gpu:l40s:2|mixed|node1705,rocky8
mit_preemptable|node1708|48|378065|gpu:h100:2|mixed|node1708,rocky8
mit_preemptable|node1709|48|378065|gpu:h100:2|mixed|node1709,rocky8
mit_preemptable|node1804|48|378065|gpu:l40s:3|mixed|node1804,rocky8
mit_preemptable|node1917|128|507116|gpu:a100:4|mixed|node1917,rocky8
mit_preemptable|node1918|128|507116|gpu:a100:4(S:2-3,6-7,10-11,14-15)|mixed|node1918,rocky8
mit_preemptable|node1927|64|1022965|gpu:a100:4(S:2-3,6-7,10-11,14-15)|mixed|node1927,rocky8
mit_preemptable|node1928|64|1022965|gpu:a100:4(S:2-3,6-7,10-11,14-15)|mixed|node1928,rocky8
mit_preemptable|node2001|128|507116|gpu:a100:4(S:2-3,6-7,10-11,14-15)|mixed|node2001,rocky8
mit_preemptable|node2007|64|249077|(null)|mixed|node2007,rocky8
mit_preemptable|node2008|64|249077|(null)|mixed|node2008,rocky8
mit_preemptable|node2009|64|249077|(null)|mixed|node2009,rocky8
mit_preemptable|node2010|64|249077|(null)|mixed|node2010,rocky8
mit_preemptable|node2011|64|249077|(null)|mixed|node2011,rocky8
mit_preemptable|node2012|64|249092|(null)|mixed|node2012,rocky8
mit_preemptable|node2013|64|249092|(null)|mixed|node2013,rocky8
mit_preemptable|node2014|64|249092|(null)|mixed|node2014,rocky8
mit_preemptable|node2015|64|249092|(null)|mixed|node2015,rocky8
mit_preemptable|node2016|64|249092|(null)|mixed|node2016,rocky8
mit_preemptable|node2017|64|249092|(null)|mixed|node2017,rocky8
mit_preemptable|node2018|64|249092|(null)|mixed|node2018,rocky8
mit_preemptable|node2019|64|249092|(null)|mixed|node2019,rocky8
mit_preemptable|node2020|64|249092|(null)|mixed|node2020,rocky8
mit_preemptable|node2022|64|249092|(null)|mixed|node2022,rocky8
mit_preemptable|node2100|128|507116|gpu:a100:4(S:2-3,6-7,10-11,14-15)|mixed|node2100,rocky8
mit_preemptable|node2101|128|507116|gpu:a100:4(S:2-3,6-7,10-11,14-15)|mixed|node2101,rocky8
mit_preemptable|node2107|64|507002|(null)|mixed|node2107,rocky8
mit_preemptable|node2119|128|507116|gpu:a100:4(S:2-3,6-7,10-11,14-15)|mixed|node2119,rocky8
mit_preemptable|node2300|128|507116|gpu:a100:4(S:2-3,6-7,10-11,14-15)|mixed|node2300,rocky8
mit_preemptable|node2302|128|507116|gpu:a100:4(S:2-3,6-7,10-11,14-15)|mixed|node2302,rocky8
mit_preemptable|node2303|128|507116|gpu:a100:4(S:2-3,6-7,10-11,14-15)|mixed|node2303,rocky8
mit_preemptable|node2304|128|507116|gpu:a100:4(S:2-3,6-7,10-11,14-15)|mixed|node2304,rocky8
mit_preemptable|node2403|64|1023081|gpu:a40:4(S:0-1)|mixed|node2403,rocky8
mit_preemptable|node2404|64|184302|(null)|mixed|node2404,rocky8
mit_preemptable|node2409|64|184304|(null)|mixed|node2409,rocky8
mit_preemptable|node2413|64|248813|(null)|mixed|node2413,rocky8
mit_preemptable|node2414|40|506978|gpu:a100:4|mixed|node2414,rocky8
mit_preemptable|node2415|40|506987|gpu:a100:4|mixed|node2415,rocky8
mit_preemptable|node2417|40|506987|gpu:a100:4|mixed|node2417,rocky8
mit_preemptable|node2425|64|248826|(null)|mixed|node2425,rocky8
mit_preemptable|node2429|64|249088|(null)|mixed|node2429,rocky8
mit_preemptable|node2430|64|249088|(null)|mixed|node2430,rocky8
mit_preemptable|node2431|64|249089|(null)|mixed|node2431,rocky8
mit_preemptable|node2432|64|249088|(null)|mixed|node2432,rocky8
mit_preemptable|node2433|120|2055009|gpu:h200:8(S:0-1)|mixed|node2433,rocky8
mit_preemptable|node2500|120|2055024|gpu:h200:8|mixed|node2500,rocky8
mit_preemptable|node2511|96|378031|(null)|mixed|node2511,rocky8
mit_preemptable|node2513|96|378031|(null)|mixed|node2513,rocky8
mit_preemptable|node2518|64|507040|(null)|mixed|node2518,rocky8
mit_preemptable|node2522|64|249087|(null)|mixed|node2522,rocky8
mit_preemptable|node2523|96|378031|(null)|mixed|node2523,rocky8
mit_preemptable|node2524|96|378031|(null)|mixed|node2524,rocky8
mit_preemptable|node2525|96|378031|(null)|mixed|node2525,rocky8
mit_preemptable|node2601|64|2055166|(null)|mixed|node2601,rocky8
mit_preemptable|node2605|64|507135|(null)|mixed|node2605,rocky8
mit_preemptable|node2621|64|507135|(null)|mixed|node2621,rocky8
mit_preemptable|node2637|64|507135|(null)|mixed|node2637,rocky8
mit_preemptable|node2638|64|507135|(null)|mixed|node2638,rocky8
mit_preemptable|node2639|64|507135|(null)|mixed|node2639,rocky8
mit_preemptable|node2704|64|377791|(null)|mixed|node2704,rocky8,high_l3
mit_preemptable|node2705|64|377791|(null)|mixed|node2705,rocky8,high_l3
mit_preemptable|node2804|64|1022859|gpu:l40s:4(S:0-1)|mixed|node2804,rocky8
mit_preemptable|node2809|96|1538990|gpu:l4:1|mixed|node2809,rocky8
mit_preemptable|node2901|224|2055024|gpu:h100:8(S:0-1)|mixed|node2901,rocky8
mit_preemptable|node2903|64|1023122|gpu:l40s:4|mixed|node2903,rocky8
mit_preemptable|node3000|120|2055009|gpu:h200:8(S:0-1)|mixed|node3000,rocky8
mit_preemptable|node3001|120|2055009|gpu:h200:8(S:0-1)|mixed|node3001,rocky8
mit_preemptable|node3002|64|1022859|gpu:l40s:4(S:0-1)|mixed|node3002,rocky8
mit_preemptable|node3003|64|1022859|gpu:l40s:4(S:0-1)|mixed|node3003,rocky8
mit_preemptable|node3004|64|1022859|gpu:l40s:4(S:0-1)|mixed|node3004,rocky8
mit_preemptable|node3005|64|1022859|gpu:l40s:4(S:0-1)|mixed|node3005,rocky8
mit_preemptable|node3006|64|1022859|gpu:l40s:4(S:0-1)|mixed|node3006,rocky8
mit_preemptable|node3007|64|1022859|gpu:l40s:4(S:0-1)|mixed|node3007,rocky8
mit_preemptable|node3008|64|1022859|gpu:l40s:4(S:0-1)|mixed|node3008,rocky8
mit_preemptable|node3009|96|1023099|gpu:h100:8(S:0-1)|mixed|node3009,rocky8
mit_preemptable|node3100|240|2055009|gpu:h200:8(S:0-1)|mixed|node3100,rocky8
mit_preemptable|node3102|64|1023122|gpu:l40s:4(S:0-1)|mixed|node3102,rocky8
mit_preemptable|node3103|96|377765|(null)|mixed|node3103,rocky8
mit_preemptable|node3104|96|377765|(null)|mixed|node3104,rocky8
mit_preemptable|node3105|96|377765|(null)|mixed|node3105,rocky8
mit_preemptable|node3111|96|377765|(null)|mixed|node3111,rocky8
mit_preemptable|node3112|96|377765|(null)|mixed|node3112,rocky8
mit_preemptable|node3113|96|377765|(null)|mixed|node3113,rocky8
mit_preemptable|node3114|96|377765|(null)|mixed|node3114,rocky8
mit_preemptable|node3203|64|1022859|gpu:l40s:4(S:0-1)|mixed|node3203,rocky8
mit_preemptable|node3204|64|1022859|gpu:l40s:4(S:0-1)|mixed|node3204,rocky8
mit_preemptable|node3205|64|1022859|gpu:l40s:4(S:0-1)|mixed|node3205,rocky8
mit_preemptable|node3209|96|1023099|gpu:h100:8(S:0-1)|mixed|node3209,rocky8
mit_preemptable|node3301|240|2055009|gpu:h200:8(S:0-1)|mixed|node3301,rocky8
mit_preemptable|node3302|64|1022859|gpu:l40s:4(S:0-1)|mixed|node3302,rocky8
mit_preemptable|node3303|96|377765|(null)|mixed|node3303,rocky8
mit_preemptable|node3305|96|377765|(null)|mixed|node3305,rocky8
mit_preemptable|node3306|96|377765|(null)|mixed|node3306,rocky8
mit_preemptable|node3307|96|377765|(null)|mixed|node3307,rocky8
mit_preemptable|node3308|96|377765|(null)|mixed|node3308,rocky8
mit_preemptable|node3310|96|377765|(null)|mixed|node3310,rocky8
mit_preemptable|node3312|96|377765|(null)|mixed|node3312,rocky8
mit_preemptable|node3401|240|2055521|gpu:h200:8(S:0-1)|mixed|node3401,rocky8
mit_preemptable|node3402|64|1022859|gpu:l40s:4(S:0-1)|mixed|node3402,rocky8
mit_preemptable|node3403|64|1022859|gpu:l40s:4(S:0-1)|mixed|node3403,rocky8
mit_preemptable|node3404|64|1022859|gpu:l40s:4(S:0-1)|mixed|node3404,rocky8
mit_preemptable|node3407|64|1022859|gpu:l40s:4(S:0-1)|mixed|node3407,rocky8
mit_preemptable|node3408|64|1022859|gpu:l40s:4(S:0-1)|mixed|node3408,rocky8
mit_preemptable|node3500|64|1023122|gpu:l40s:4(S:0-1)|mixed|node3500,rocky8
mit_preemptable|node3501|64|1022859|gpu:l40s:4(S:0-1)|mixed|node3501,rocky8
mit_preemptable|node3502|64|1022859|gpu:l40s:4(S:0-1)|mixed|node3502,rocky8
mit_preemptable|node3512|64|1022859|gpu:l40s:4(S:0-1)|mixed|node3512,rocky8
mit_preemptable|node3600|64|1023122|gpu:l40s:4(S:0-1)|mixed|node3600,rocky8,r9-pa-c14
mit_preemptable|node3615|48|1023129|gpu:l40s:4(S:0-1)|mixed|node3615,rocky8
mit_preemptable|node3619|48|1023129|gpu:l40s:4(S:0-1)|mixed|node3619,rocky8
mit_preemptable|node3620|48|1023129|gpu:l40s:4(S:0-1)|mixed|node3620,rocky8
mit_preemptable|node3623|96|378030|(null)|mixed|node3623,rocky8
mit_preemptable|node4003|96|764837|(null)|mixed|node4003,rocky8
mit_preemptable|node4004|32|377288|gpu:rtx_pro_6000:2(S:0-7)|mixed|node4004,rocky8
mit_preemptable|node4005|192|377765|(null)|mixed|node4005,rocky8
mit_preemptable|node4006|192|377765|(null)|mixed|node4006,rocky8
mit_preemptable|node4007|32|377288|gpu:rtx_pro_6000:2(S:0-7)|mixed|node4007,rocky8
mit_preemptable|node4100|240|2055521|gpu:h200:8(S:0-1)|mixed|node4100,rocky8
mit_preemptable|node4102|64|1022859|gpu:l40s:4(S:0-1)|mixed|node4102,rocky8
mit_preemptable|node4103|64|1022859|gpu:l40s:4(S:0-1)|mixed|node4103,rocky8
mit_preemptable|node4105|64|1022859|gpu:l40s:4(S:0-1)|mixed|node4105,rocky8
mit_preemptable|node4106|64|1022859|gpu:l40s:4(S:0-1)|mixed|node4106,rocky8
mit_preemptable|node4107|64|1022859|gpu:l40s:4(S:0-1)|mixed|node4107,rocky8
mit_preemptable|node4108|64|1022859|gpu:l40s:4(S:0-1)|mixed|node4108,rocky8
mit_preemptable|node4111|128|764294|(null)|mixed|node4111,rocky8
mit_preemptable|node4112|128|764295|(null)|mixed|node4112,rocky8
mit_preemptable|node4113|128|764294|(null)|mixed|node4113,rocky8
mit_preemptable|node4114|128|1538438|(null)|mixed|node4114,rocky8
mit_preemptable|node4115|128|764295|(null)|mixed|node4115,rocky8
mit_preemptable|node4116|128|764294|(null)|mixed|node4116,rocky8
mit_preemptable|node4117|128|1538438|(null)|mixed|node4117,rocky8
mit_preemptable|node4200|64|1023122|gpu:l40s:4(S:0-1)|mixed|node4200,rocky8
mit_preemptable|node4202|64|1022859|gpu:l40s:4(S:0-1)|mixed|node4202,rocky8
mit_preemptable|node4203|64|1022859|gpu:l40s:4(S:0-1)|mixed|node4203,rocky8
mit_preemptable|node4205|64|1022859|gpu:l40s:4(S:0-1)|mixed|node4205,rocky8
mit_preemptable|node4208|64|1023122|gpu:l40s:4(S:0-1)|mixed|node4208,rocky8
mit_preemptable|node4209|64|1023122|gpu:l40s:4(S:0-1)|mixed|node4209,rocky8
mit_preemptable|node4210|64|1023122|gpu:l40s:4(S:0-1)|mixed|node4210,rocky8
mit_preemptable|node4211|64|1023122|gpu:l40s:4(S:0-1)|mixed|node4211,rocky8
mit_preemptable|node4212|64|1023122|gpu:l40s:4(S:0-1)|mixed|node4212,rocky8
mit_preemptable|node4213|64|1022949|gpu:a100:4(S:2-3,6-7,10-11,14-15)|mixed|node4213,rocky8
mit_preemptable|node4301|120|2055021|gpu:h200:6(S:0-1),gpu:h200_3g.71gb:4(S:1)|mixed|node4301,rocky8
mit_preemptable|node4302|64|1023122|gpu:l40s:4(S:0-1)|mixed|node4302,rocky8
mit_preemptable|node4303|64|1023122|gpu:l40s:4(S:0-1)|mixed|node4303,rocky8
mit_preemptable|node4304|64|1023122|gpu:l40s:4(S:0-1)|mixed|node4304,rocky8
mit_preemptable|node4305|64|1023122|gpu:l40s:4(S:0-1)|mixed|node4305,rocky8
mit_preemptable|node4306|64|1023122|gpu:l40s:4(S:0-1)|mixed|node4306,rocky8
mit_preemptable|node4308|64|1023122|gpu:l40s:4(S:0-1)|mixed|node4308,rocky8
mit_preemptable|node4400|120|2055021|gpu:h200:8(S:0-1)|mixed|node4400,rocky8
mit_preemptable|node4401|48|1023129|gpu:l40s:4(S:0-1)|mixed|node4401,rocky8
mit_preemptable|node4403|48|1023129|gpu:l40s:4(S:0-1)|mixed|node4403,rocky8
mit_preemptable|node4407|96|378030|(null)|mixed|node4407,rocky8
mit_preemptable|node4408|96|378030|(null)|mixed|node4408,rocky8
mit_preemptable|node4410|96|378030|(null)|mixed|node4410,rocky8
mit_preemptable|node4414|96|377765|(null)|mixed|node4414,rocky8
mit_preemptable|node4417|64|1022949|gpu:a100:4(S:2-3,6-7,10-11,14-15)|mixed|node4417,rocky8
mit_preemptable|node4500|120|2055021|gpu:h200:8(S:0-1)|mixed|node4500,rocky8
mit_preemptable|node4502|64|1023122|gpu:l40s:4(S:0-1)|mixed|node4502,rocky8
mit_preemptable|node4504|64|1023122|gpu:l40s:4(S:0-1)|mixed|node4504,rocky8
mit_preemptable|node4505|48|1023129|gpu:l40s:4(S:0-1)|mixed|node4505,rocky8
mit_preemptable|node4506|48|1023129|gpu:l40s:4(S:0-1)|mixed|node4506,rocky8
mit_preemptable|node4507|48|1023129|gpu:l40s:4(S:0-1)|mixed|node4507,rocky8
mit_preemptable|node4508|48|378065|gpu:h100:2(S:0-7)|mixed|node4508,rocky8
mit_preemptable|node4509|96|378030|(null)|mixed|node4509,rocky8
mit_preemptable|node4510|96|378030|(null)|mixed|node4510,rocky8
mit_preemptable|node4701|96|1538454|(null)|mixed|node4701,rocky8
mit_preemptable|node4900|120|2055006|gpu:h200:8(S:0-1)|mixed|node4900,rocky8
mit_preemptable|node5002|64|1031050|gpu:l40s:4(S:0-1)|mixed|node5002,rocky8
mit_preemptable|node5003|128|2055020|gpu:rtx_pro_6000:8(S:0-1)|mixed|node5003,rocky8
mit_preemptable|node5004|128|2055020|gpu:rtx_pro_6000:8(S:0-1)|mixed|node5004,rocky8
mit_preemptable|node5101|128|2055020|gpu:rtx_pro_6000:8(S:0-1)|mixed|node5101,rocky8
mit_preemptable|node5103|32|377288|gpu:rtx_pro_6000:2(S:0-7)|mixed|node5103,rocky8
mit_preemptable|node5106|32|765009|gpu:rtx_pro_6000:2(S:0-7)|mixed|node5106,rocky8
mit_preemptable|node5202|128|2055020|gpu:rtx_pro_6000:8(S:0-1)|mixed|node5202,rocky8
mit_preemptable|node5203|128|2055020|gpu:rtx_pro_6000:8(S:0-1)|mixed|node5203,rocky8
mit_preemptable|node5204|128|2055020|gpu:rtx_pro_6000:8(S:0-1)|mixed|node5204,rocky8
mit_preemptable|node1404|64|378098|(null)|allocated|node1404,rocky8
mit_preemptable|node1406|64|378100|(null)|allocated|node1406,rocky8
mit_preemptable|node1407|64|378098|(null)|allocated|node1407,rocky8
mit_preemptable|node1408|64|378097|(null)|allocated|node1408,rocky8
mit_preemptable|node1414|64|378100|(null)|allocated|node1414,rocky8
mit_preemptable|node1440|64|378098|(null)|allocated|node1440,rocky8
mit_preemptable|node1441|64|378098|(null)|allocated|node1441,rocky8
mit_preemptable|node1448|64|378100|(null)|allocated|node1448,rocky8
mit_preemptable|node1459|64|378100|(null)|allocated|node1459,rocky8
mit_preemptable|node1460|64|378100|(null)|allocated|node1460,rocky8
mit_preemptable|node1461|64|378100|(null)|allocated|node1461,rocky8
mit_preemptable|node1462|64|378100|(null)|allocated|node1462,rocky8
mit_preemptable|node1601|96|377765|(null)|allocated|node1601,rocky8
mit_preemptable|node1602|96|377765|(null)|allocated|node1602,rocky8
mit_preemptable|node1603|96|377765|(null)|allocated|node1603,rocky8
mit_preemptable|node1604|96|377765|(null)|allocated|node1604,rocky8
mit_preemptable|node1605|96|377765|(null)|allocated|node1605,rocky8
